LabComponentKey,LabComponentEpicId,measurement_concept_id,CommonName,BundleName,n_lab_component_result,n_procedure_orders
10024,3041139,NA,PHENOBARBITAL TIME,Phenobarbital (Luminal),395,362
10023,3041138,NA,PHENOBARBITAL DOSE,Phenobarbital (Luminal),395,362
10022,3041137,NA,PHENOBARBITAL LEVEL,Phenobarbital (Luminal),452,362
10294,3041409,3009410,PHENOBARBITAL,Phenobarbitone,607,834
10294,3041409,3009410,PHENOBARBITAL,Phenobarbitone - Drug Levels,607,195
11170,3042289,3022813,PLASMA PHENYLALANINE MS,Phenylalanine Load (0h),6,10
11169,3042288,NA,SAMPLE TIME MTIM,Phenylalanine Load (0h),6,10
11171,3042290,3004955,PLASMA TYROSINE MS,Phenylalanine Load (0h),6,10
11172,3042291,NA,PLASMA PHE/TYR RATIO,Phenylalanine Load (0h),8,10
11170,3042289,3022813,PLASMA PHENYLALANINE MS,Phenylalanine Load (1h),5,10
11171,3042290,3004955,PLASMA TYROSINE MS,Phenylalanine Load (1h),5,10
11169,3042288,NA,SAMPLE TIME MTIM,Phenylalanine Load (1h),5,10
11172,3042291,NA,PLASMA PHE/TYR RATIO,Phenylalanine Load (1h),6,10
11171,3042290,3004955,PLASMA TYROSINE MS,Phenylalanine Load (2h),5,10
11170,3042289,3022813,PLASMA PHENYLALANINE MS,Phenylalanine Load (2h),5,10
11169,3042288,NA,SAMPLE TIME MTIM,Phenylalanine Load (2h),5,10
11172,3042291,NA,PLASMA PHE/TYR RATIO,Phenylalanine Load (2h),7,10
11169,3042288,NA,SAMPLE TIME MTIM,Phenylalanine Load (4h),5,12
11171,3042290,3004955,PLASMA TYROSINE MS,Phenylalanine Load (4h),5,12
11170,3042289,3022813,PLASMA PHENYLALANINE MS,Phenylalanine Load (4h),5,12
11172,3042291,NA,PLASMA PHE/TYR RATIO,Phenylalanine Load (4h),7,12
11171,3042290,3004955,PLASMA TYROSINE MS,Phenylalanine Load (6h),5,12
11170,3042289,3022813,PLASMA PHENYLALANINE MS,Phenylalanine Load (6h),5,12
11169,3042288,NA,SAMPLE TIME MTIM,Phenylalanine Load (6h),5,12
11172,3042291,NA,PLASMA PHE/TYR RATIO,Phenylalanine Load (6h),8,12
21095,5412,NA,HISTORIC COMMENT,Phenytoin,1,3349
8919,3040035,3024561,ALBUMIN (HSL),Phenytoin,5317,3349
9447,3040563,3019779,PHENYTOIN PHEM,Phenytoin,5419,3349
21095,5412,NA,HISTORIC COMMENT,Phenytoin (Chalfont),6,1146
9909,3041024,NA,PHENYTOIN DOSE,Phenytoin (Chalfont),1609,1146
9910,3041025,NA,PHENYTOIN TIME,Phenytoin (Chalfont),1688,1146
9908,3041023,NA,TOTAL PHENYTOIN PHTB,Phenytoin (Chalfont),1706,1146
21095,5412,NA,HISTORIC COMMENT,Phenytoin (Chalfont) - Drug Levels,6,285
9909,3041024,NA,PHENYTOIN DOSE,Phenytoin (Chalfont) - Drug Levels,1609,285
9910,3041025,NA,PHENYTOIN TIME,Phenytoin (Chalfont) - Drug Levels,1688,285
9908,3041023,NA,TOTAL PHENYTOIN PHTB,Phenytoin (Chalfont) - Drug Levels,1706,285
10531,3041646,NA,EQUIVALENT TOTAL BLOOD LEVEL PHT1,Phenytoin (Chalfont) - Drug Levels (Saliva),107,72
10530,3041645,NA,SALIVA PHENYTOIN LEVEL,Phenytoin (Chalfont) - Drug Levels (Saliva),110,72
9909,3041024,NA,PHENYTOIN DOSE,Phenytoin (Chalfont) - Drug Levels (Saliva),111,72
9910,3041025,NA,PHENYTOIN TIME,Phenytoin (Chalfont) - Drug Levels (Saliva),112,72
21095,5412,NA,HISTORIC COMMENT,Phenytoin (Epanutin),6,1821
9909,3041024,NA,PHENYTOIN DOSE,Phenytoin (Epanutin),1609,1821
9910,3041025,NA,PHENYTOIN TIME,Phenytoin (Epanutin),1688,1821
9908,3041023,NA,TOTAL PHENYTOIN PHTB,Phenytoin (Epanutin),1706,1821
21095,5412,NA,HISTORIC COMMENT,Phenytoin Level,1,430
8919,3040035,3024561,ALBUMIN (HSL),Phenytoin Level,5317,430
9447,3040563,3019779,PHENYTOIN PHEM,Phenytoin Level,5419,430
21095,5412,NA,HISTORIC COMMENT,Phenytoin Level (UCLH),1,5524
8919,3040035,3024561,ALBUMIN (HSL),Phenytoin Level (UCLH),5317,5524
9447,3040563,3019779,PHENYTOIN PHEM,Phenytoin Level (UCLH),5419,5524
9836,3040952,NA,COMMENT PHSM,Phlebovirus Serology,136,2766
9835,3040951,NA,RIFT VALLEY FEVER VIRUS IGG,Phlebovirus Serology,1028,2766
9831,3040947,NA,SANDFLY FEVER CYPRUS VIRUS IGG,Phlebovirus Serology,2449,2766
9832,3040948,NA,SANDFLY FEVER SICILIAN VIR IGG,Phlebovirus Serology,2449,2766
9833,3040949,NA,SANDFLY FEVER NAPLES VIRUS IGG,Phlebovirus Serology,2451,2766
9834,3040950,NA,SANDFLY VIRUS TOSCANA VIR IGG,Phlebovirus Serology,2452,2766
8925,3040041,3003458,PHOSPHATE,Phosphate,21520,37809
21429,5679,NA,WINPATH PHOSPHORYLASE (GSD VI),Phosphorylase (GSD VI),7,26
9043,3040159,NA,PROLACTIN (HSL),Pituitary Profile,2731,6208
9066,3040182,3006361,FOLLICLE STIMULATING HORMONE,Pituitary Profile,2778,6208
9044,3040160,3009214,LUTEINISING HORMONE,Pituitary Profile,2782,6208
11480,3042599,NA,PIVKA II,Pivka Ii,1,1
11049,3042168,3000235,PLACENTAL ALKALINE PHOSPHATASE,Placental Alkaline Phosphatase,33,54
11558,3042677,NA,PLACENTAL GROWTH FACTORS,Placental growth factor,2,9
21430,5680,NA,WINPATH COMMENTS,Plasma  Lactate (NHNN),351,1960
10837,3041954,3047181,BLOOD LACTATE PLAC,Plasma  Lactate (NHNN),612,1960
23585,304040022,NA,PLASMA NFL CHAIN COMMENT,Plasma (EDTA) neurofilament light,2595,5433
23584,304040021,3966310,PLASMA NFL CHAIN RESULT,Plasma (EDTA) neurofilament light,2598,5433
11461,3042580,NA,PLASMA AMMONIA,Plasma Ammonia (Nhnn),1,1
21095,5412,NA,HISTORIC COMMENT,Plasma Carnitine Profile,5,5253
9730,3040846,3033882,PLASMA TOTAL CARNITINE,Plasma Carnitine Profile,3020,5253
9731,3040847,3000722,PLASMA FREE CARNITINE,Plasma Carnitine Profile,3020,5253
9732,3040848,3005050,PLASMA ACYL CARNITINE,Plasma Carnitine Profile,4209,5253
10787,3041904,3024228,ADRENALINE,Plasma Catecholamines,217,447
10788,3041905,3007706,NORADRENALINE,Plasma Catecholamines,219,447
10787,3041904,3024228,ADRENALINE,Plasma Catecholamines (Spot),217,15
10788,3041905,3007706,NORADRENALINE,Plasma Catecholamines (Spot),219,15
10856,3041973,NA,PLASMA HAEMOGLOBIN,Plasma Haemoglobin,687,1178
21095,5412,NA,HISTORIC COMMENT,Plasma Metanephrines,2,10910
9707,3040823,NA,PLASMA METANEPHRINES COMMENT,Plasma Metanephrines,5390,10910
9705,3040821,3012602,PLASMA METANEPHRINE META,Plasma Metanephrines,5477,10910
9704,3040820,3026179,PLASMA NORMETANEPHRINE NMET,Plasma Metanephrines,5482,10910
9706,3040822,3030408,PLASMA 3-METHOXYTYRAMINE 3MT,Plasma Metanephrines,5484,10910
9308,3040424,3016426,PLASMA METHYLMALONATE,Plasma Methylmalonate,11802,15400
11083,3042202,21491324,PLASMA PURINES,Plasma Purines,22,45
21095,5412,NA,HISTORIC COMMENT,Plasma Sterols,2,383
10842,3041959,21492562,PLASMA STEROLS,Plasma Sterols,168,383
9561,3040677,NA,PLASMA METHIONINE SULPHOXIDE,Plasma Thiol Monitoring,49,319
9581,3040697,NA,PLASMA CYS-HCY MDS,Plasma Thiol Monitoring,156,319
9583,3040699,NA,PLASMA FREE HOMOCYSTINE,Plasma Thiol Monitoring,189,319
9573,3040689,3031795,PLASMA FREE CYSTINE,Plasma Thiol Monitoring,194,319
9567,3040683,3005335,PLASMA TOTAL CYSTEINE,Plasma Thiol Monitoring,237,319
9574,3040690,3016728,PLASMA TOTAL HOMOCYSTEINE PHC1,Plasma Thiol Monitoring,309,319
9575,3040691,3017085,PLASMA METHIONINE,Plasma Thiol Monitoring,310,319
10929,3042045,3052601,PLASMA THYMIDINE,Plasma Thymidine,46,84
9349,3040465,3016728,PLASMA TOTAL HOMOCYSTEINE THCY,Plasma Total Homocysteine,16597,23440
9657,3040773,3024316,PLASMA VISCOSITY,Plasma Viscosity,4727,8188
9489,3040605,3000483,RANDOM BLOOD GLUCOSE,Plasma glucose (NHNN),3989,18901
23585,304040022,NA,PLASMA NFL CHAIN COMMENT,Plasma neurofilament light chain,2595,709
23584,304040021,3966310,PLASMA NFL CHAIN RESULT,Plasma neurofilament light chain,2598,709
11483,3042602,NA,C18/STEARATE RATIO,Plasmalogens in RBC,13,48
11482,3042601,NA,C16/PALMITATE RATIO,Plasmalogens in RBC,13,48
11484,3042603,NA,PLASMALOGENS COMMENT,Plasmalogens in RBC,14,48
11485,3042604,NA,PLASMINOGEN ASSAY,Plasminogen Assay,2,2
21095,5412,NA,HISTORIC COMMENT,Platelet Aggregation,2,1472
10210,3041325,NA,U-46619 1.25 UG/ML,Platelet Aggregation,2,1472
10209,3041324,NA,U-46619 0.625 UG/ML,Platelet Aggregation,3,1472
10199,3041314,3017055,ADP10 UM,Platelet Aggregation,149,1472
14918,4600,3024972,RISTOCETIN 1.25 MG/ML,Platelet Aggregation,254,1472
10202,3041317,3024972,RISTOCETIN 1.0 MG/ML,Platelet Aggregation,273,1472
10201,3041316,3024972,RISTOCETIN 0.75 MG/ML,Platelet Aggregation,274,1472
10194,3041309,3017055,SPONATANEOUS AGGREGATION,Platelet Aggregation,325,1472
10211,3041326,NA,CLINICAL COMMENT CCOM,Platelet Aggregation,340,1472
10207,3041322,3028894,ADRENALIN 5 UM,Platelet Aggregation,379,1472
10206,3041321,3028894,ADRENALIN 1 UM,Platelet Aggregation,379,1472
10195,3041310,3017055,ADP 0.5 UM,Platelet Aggregation,572,1472
10203,3041318,3024972,RISTOCETIN 1.50 MG/ML,Platelet Aggregation,704,1472
10208,3041323,NA,ARACHADONIC ACID 1 MM,Platelet Aggregation,941,1472
10205,3041320,3004737,COLLAGEN 4.0 UG/ML,Platelet Aggregation,946,1472
10204,3041319,3004737,COLLAGEN 1.0 UG/ML,Platelet Aggregation,947,1472
10196,3041311,3017055,ADP 1.0 UM,Platelet Aggregation,954,1472
10197,3041312,3017055,ADP 2.5 UM,Platelet Aggregation,955,1472
10198,3041313,3017055,ADP 5.0 UM,Platelet Aggregation,957,1472
10200,3041315,3024972,RISTOCETIN 0.5 MG/ML,Platelet Aggregation,1003,1472
9969,3041084,3024929,CITRATE PLATELET COUNT,Platelet Clump Check (Citrate),1719,2929
23253,8859,NA,PLATELET FUNCTION ASSAY PFA-P2Y,Platelet Function Assay P2Y,65,187
11231,3042350,NA,CONTROL GPIIB/IIIA,Platelet Glycoproteins,2,7
11229,3042348,NA,CONTROL GPIB,Platelet Glycoproteins,3,7
11233,3042352,NA,PLT GLYCOPROTEINS CONCLUSION,Platelet Glycoproteins,5,7
14065,4311,NA,RELEASED ADP,Platelet Nucleotides,7,1369
14986,4662,NA,SUM OF RELEASED NUCLEOTIDES,Platelet Nucleotides,7,1369
14920,4602,NA,RELEASED ATP/ADP RATIO,Platelet Nucleotides,7,1369
14869,4557,NA,% OF TOTAL RELEASED,Platelet Nucleotides,7,1369
14087,4331,NA,RELEASED ATP,Platelet Nucleotides,7,1369
10341,3041456,NA,TOTAL PLATELET NUCLEOTIDES,Platelet Nucleotides,597,1369
10340,3041455,NA,PLATELET ATP,Platelet Nucleotides,599,1369
10342,3041457,NA,PLATELET ATP/ADP RATIO,Platelet Nucleotides,612,1369
10339,3041454,NA,PLATELET ADP,Platelet Nucleotides,782,1369
9291,3040407,NA,PLATELET ON WET PREP,Platelet On Wet Prep,4113,4113
21095,5412,NA,HISTORIC COMMENT,Pneumococcal PCR,2,566
10719,3041836,NA,PLEASE NOTE PPCA,Pneumococcal PCR,70,566
10722,3041839,NA,COMMENT PPCM,Pneumococcal PCR,135,566
10721,3041838,3032699,PNEUMOCOCCAL PCR RESULT,Pneumococcal PCR,238,566
10720,3041837,3028850,TESTED BY PPCS,Pneumococcal PCR,313,566
21095,5412,NA,HISTORIC COMMENT,Pneumococcal PCR (CSF),2,154
10719,3041836,NA,PLEASE NOTE PPCA,Pneumococcal PCR (CSF),70,154
10722,3041839,NA,COMMENT PPCM,Pneumococcal PCR (CSF),135,154
10721,3041838,3032699,PNEUMOCOCCAL PCR RESULT,Pneumococcal PCR (CSF),238,154
10720,3041837,3028850,TESTED BY PPCS,Pneumococcal PCR (CSF),313,154
21095,5412,NA,HISTORIC COMMENT,Pneumocystis Pcr,1,84
11676,3042799,NA,SPECIMEN TYPE AFBS,Pneumocystis Pcr,104,84
12276,3043410,NA,PNEUMOCYSTIS PCR COMMENT,Pneumocystis Pcr,529,84
12275,3043409,NA,PNEUMOCYSTIS PNEUMONIA PCR,Pneumocystis Pcr,827,84
10866,3041983,NA,COMMENT COM,Pnh Screen,2,15
9413,3040529,NA,PLEASE NOTE POCA,Point Of Care HIV Test,12,2774
9415,3040531,3035962,INSTI HIV TEST RESULT,Point Of Care HIV Test,2761,2774
9416,3040532,NA,COMMENT PCCC,Point Of Care HIV Test,2765,2774
9414,3040530,NA,TESTED BY POCT,Point Of Care HIV Test,2774,2774
10600,3041715,NA,POMPE'S TEST ACID MALTASE,Pompe's Disease Testing,296,712
23535,8925,NA,PORPHYRIA SINGLE GENE SEQUENCING,Porphyria single gene sequencing (HMBS (for AIP)),1,2
23535,8925,NA,PORPHYRIA SINGLE GENE SEQUENCING,Porphyria single gene sequencing (Pophyria genes),1,2
23535,8925,NA,PORPHYRIA SINGLE GENE SEQUENCING,Porphyria single gene sequencing (The Very Special TEST gene),1,2
21095,5412,NA,HISTORIC COMMENT,Post-Natal HIV Testing,4,728
10266,3041381,NA,PLEASE NOTE 2PN,Post-Natal HIV Testing,18,728
10268,3041383,NA,CLINICAL COMMENT HIKC,Post-Natal HIV Testing,301,728
9829,3040945,NA,HIV-1 GENOME H1NA,Post-Natal HIV Testing,499,728
10267,3041382,NA,SPECIMEN TYPE HVKS,Post-Natal HIV Testing,511,728
2709,1534081,3023103,POTASSIUM,Potassium,3,58181
8910,3040026,3023103,POTASSIUM (HSL),Potassium,27382,58181
10032,3041147,NA,SAMPLE TIME STIM,Pre-Excision Ipth,545,549
10396,3041511,3010566,INTRAOPERATIVE PTH,Pre-Excision Ipth,761,549
10032,3041147,NA,SAMPLE TIME STIM,Pre-Incision Ipth,538,540
10396,3041511,3010566,INTRAOPERATIVE PTH,Pre-Incision Ipth,755,540
23578,304040019,NA,PRE-ECLAMPSIA SFLT1/PLGF,Pre-eclampsia Screen,830,18
11558,3042677,NA,PLACENTAL GROWTH FACTORS,Pre-eclampsia Screen,831,18
23579,304040018,NA,PRE-ECLAMPSIA SFLT-1,Pre-eclampsia Screen,833,18
21095,5412,NA,HISTORIC COMMENT,Prednisolone,1,69
11120,3042239,NA,TIME POST DOSING,Prednisolone,31,69
11119,3042238,3036481,CORTISOL (HSL) COMS,Prednisolone,65,69
11118,3042237,40758699,PREDNISOLONE,Prednisolone,65,69
21095,5412,NA,HISTORIC COMMENT,Pregabalin (Lyrica),5,1267
10030,3041145,NA,PREGABALIN DOSE,Pregabalin (Lyrica),660,1267
10029,3041144,NA,PREGABALIN LEVEL,Pregabalin (Lyrica),770,1267
10031,3041146,NA,PREGABALIN TIME,Pregabalin (Lyrica),839,1267
21095,5412,NA,HISTORIC COMMENT,Pregabalin (Lyrica) - Drug Levels,5,170
10030,3041145,NA,PREGABALIN DOSE,Pregabalin (Lyrica) - Drug Levels,660,170
10029,3041144,NA,PREGABALIN LEVEL,Pregabalin (Lyrica) - Drug Levels,770,170
10031,3041146,NA,PREGABALIN TIME,Pregabalin (Lyrica) - Drug Levels,839,170
23658,9064,NA,PREGABALIN EQUIVALENT TOTAL BLOOD LEVEL,Pregabalin - Drug Levels (Saliva),13,24
10030,3041145,NA,PREGABALIN DOSE,Pregabalin - Drug Levels (Saliva),15,24
10031,3041146,NA,PREGABALIN TIME,Pregabalin - Drug Levels (Saliva),15,24
23643,9062,NA,PREGABALIN TEST IN SALIVA,Pregabalin - Drug Levels (Saliva),15,24
11481,3042600,NA,PREKALLIKREIN ASSAY,Prekallikrein Assay,3,5
21095,5412,NA,HISTORIC COMMENT,Prenatal Diagnosis (Fet),1,110
10152,3041267,NA,BETA GENE SEQUENCING FET,Prenatal Diagnosis (Fet),42,110
10146,3041261,NA,ALPHA THAL DELETION FET,Prenatal Diagnosis (Fet),105,110
10147,3041262,NA,ALPHA RESTRICTION ENZYME FET,Prenatal Diagnosis (Fet),106,110
10154,3041269,NA,DDE1 RESTRICTION ENZYME FET,Prenatal Diagnosis (Fet),107,110
10148,3041263,NA,ALPHA GENE SEQUENCING FET,Prenatal Diagnosis (Fet),107,110
10150,3041265,NA,BETA ARMS PCR FET,Prenatal Diagnosis (Fet),109,110
10149,3041264,NA,ALPHA MLPA FET,Prenatal Diagnosis (Fet),109,110
10157,3041272,NA,STR FOR MATERNAL CONTAMINATION MATR,Prenatal Diagnosis (Fet),110,110
10158,3041273,40758364,FETAL PRENATAL DIAGNOSIS,Prenatal Diagnosis (Fet),110,110
10153,3041268,NA,BETA MLPA FET,Prenatal Diagnosis (Fet),110,110
10155,3041270,NA,XMNL RESTRICTION ENZYME FET,Prenatal Diagnosis (Fet),110,110
10066,3041181,40758364,INTERPRETATION GAPP,Prenatal Diagnosis (Fet),110,110
10151,3041266,NA,BETA GAP PCR FET,Prenatal Diagnosis (Fet),110,110
10156,3041271,NA,BETA RESTRICTION ENZYME FET,Prenatal Diagnosis (Fet),110,110
21095,5412,NA,HISTORIC COMMENT,Prenatal Diagnosis (Mat),1,110
10165,3041280,NA,BETA GENE SEQUENCING MAT,Prenatal Diagnosis (Mat),97,110
10159,3041274,NA,ALPHA THAL DELETION MAT,Prenatal Diagnosis (Mat),102,110
10160,3041275,NA,ALPHA RESTRICTION ENZYME MAT,Prenatal Diagnosis (Mat),103,110
10161,3041276,NA,ALPHA GENE SEQUENCING MAT,Prenatal Diagnosis (Mat),105,110
10162,3041277,NA,ALPHA MLPA MAT,Prenatal Diagnosis (Mat),106,110
10163,3041278,NA,BETA ARMS PCR MAT,Prenatal Diagnosis (Mat),107,110
10170,3041285,NA,MATERNAL DIAGNOSIS,Prenatal Diagnosis (Mat),109,110
10168,3041283,NA,XMNL RESTRICTION ENZYME MAT,Prenatal Diagnosis (Mat),109,110
10167,3041282,NA,DDE1 RESTRICTION ENZYME MAT,Prenatal Diagnosis (Mat),109,110
10166,3041281,NA,BETA MLPA MAT,Prenatal Diagnosis (Mat),109,110
10169,3041284,NA,BETA RESTRICTION ENZYME MAT,Prenatal Diagnosis (Mat),109,110
10164,3041279,NA,BETA GAP PCR MAT,Prenatal Diagnosis (Mat),110,110
21095,5412,NA,HISTORIC COMMENT,Prenatal Diagnosis (Pat),4,676
10443,3041558,NA,BETA GENE SEQUENCING PAT,Prenatal Diagnosis (Pat),163,676
10435,3041550,NA,HPLC SCREEN PAT,Prenatal Diagnosis (Pat),163,676
10436,3041551,NA,HAEMOGLOBINOPATHY DIAGNOSIS,Prenatal Diagnosis (Pat),163,676
10437,3041552,NA,ALPHA THAL DELETION PAT,Prenatal Diagnosis (Pat),167,676
10438,3041553,NA,ALPHA RESTRICTION ENZYME PAT,Prenatal Diagnosis (Pat),168,676
10439,3041554,NA,ALPHA GENE SEQUENCING PAT,Prenatal Diagnosis (Pat),168,676
10441,3041556,NA,BETA ARMS PCR PAT,Prenatal Diagnosis (Pat),169,676
10440,3041555,NA,ALPHA MLPA PAT,Prenatal Diagnosis (Pat),170,676
10447,3041562,NA,BETA RESTRICTION ENZYME PAT,Prenatal Diagnosis (Pat),172,676
10445,3041560,NA,DDE1 RESTRICTION ENZYME PAT,Prenatal Diagnosis (Pat),172,676
10444,3041559,NA,BETA MLPA PAT,Prenatal Diagnosis (Pat),172,676
10446,3041561,NA,XMNL RESTRICTION ENZYME PAT,Prenatal Diagnosis (Pat),172,676
10442,3041557,NA,BETA GAP PCR PAT,Prenatal Diagnosis (Pat),172,676
10448,3041563,NA,PATERNAL DIAGNOSIS,Prenatal Diagnosis (Pat),172,676
10434,3041549,NA,PATERNAL NAME/DOB,Prenatal Diagnosis (Pat),174,676
8980,3040096,3046405,HAEMOGLOBIN S PLUS D,Prenatal Diagnosis - Maternal,1,1032
8977,3040093,3046405,HAEMOGLOBIN D,Prenatal Diagnosis - Maternal,1,1032
8981,3040097,NA,INTERIM HB'OPATHY REPORT,Prenatal Diagnosis - Maternal,2,1032
8978,3040094,3046708,HAEMOGLOBIN E,Prenatal Diagnosis - Maternal,2,1032
8979,3040095,3045566,HAEMOGLOBIN S PLUS C,Prenatal Diagnosis - Maternal,2,1032
8976,3040092,3045566,HAEMOGLOBIN C,Prenatal Diagnosis - Maternal,4,1032
8975,3040091,42869613,HAEMOGLOBIN S,Prenatal Diagnosis - Maternal,6,1032
8974,3040090,3029071,HAEMOGLOBIN F,Prenatal Diagnosis - Maternal,10,1032
8973,3040089,3037653,HBA2,Prenatal Diagnosis - Maternal,19,1032
8972,3040088,3031973,HAEMOGLOBIN A,Prenatal Diagnosis - Maternal,28,1032
8971,3040087,NA,HPLC,Prenatal Diagnosis - Maternal,34,1032
8894,3040010,3001123,MPV,Prenatal Diagnosis - Maternal,59,1032
8982,3040098,3049862,HAEMOGLOBINOPATHY CONCLUSION HCON,Prenatal Diagnosis - Maternal,69,1032
8886,3040002,3026361,RED CELL COUNT,Prenatal Diagnosis - Maternal,72,1032
8888,3040004,3009542,HCT HCTU,Prenatal Diagnosis - Maternal,72,1032
8893,3040009,3007461,PLATELET COUNT,Prenatal Diagnosis - Maternal,72,1032
8891,3040007,3003338,MCHC G/L,Prenatal Diagnosis - Maternal,72,1032
8885,3040001,3010813,WHITE CELL COUNT WCC,Prenatal Diagnosis - Maternal,72,1032
8890,3040006,3035941,MCH,Prenatal Diagnosis - Maternal,72,1032
8889,3040005,3024731,MCV,Prenatal Diagnosis - Maternal,72,1032
8892,3040008,3002385,RDW,Prenatal Diagnosis - Maternal,72,1032
8887,3040003,3000963,HAEMOGLOBIN G/L,Prenatal Diagnosis - Maternal,72,1032
10151,3041266,NA,BETA GAP PCR FET,Prenatal Diagnosis - Maternal,147,1032
10158,3041273,40758364,FETAL PRENATAL DIAGNOSIS,Prenatal Diagnosis - Maternal,147,1032
10157,3041272,NA,STR FOR MATERNAL CONTAMINATION MATR,Prenatal Diagnosis - Maternal,148,1032
10169,3041284,NA,BETA RESTRICTION ENZYME MAT,Prenatal Diagnosis - Maternal,148,1032
10164,3041279,NA,BETA GAP PCR MAT,Prenatal Diagnosis - Maternal,148,1032
10161,3041276,NA,ALPHA GENE SEQUENCING MAT,Prenatal Diagnosis - Maternal,148,1032
10159,3041274,NA,ALPHA THAL DELETION MAT,Prenatal Diagnosis - Maternal,148,1032
10146,3041261,NA,ALPHA THAL DELETION FET,Prenatal Diagnosis - Maternal,148,1032
10154,3041269,NA,DDE1 RESTRICTION ENZYME FET,Prenatal Diagnosis - Maternal,148,1032
10150,3041265,NA,BETA ARMS PCR FET,Prenatal Diagnosis - Maternal,148,1032
10147,3041262,NA,ALPHA RESTRICTION ENZYME FET,Prenatal Diagnosis - Maternal,148,1032
10170,3041285,NA,MATERNAL DIAGNOSIS,Prenatal Diagnosis - Maternal,148,1032
10149,3041264,NA,ALPHA MLPA FET,Prenatal Diagnosis - Maternal,148,1032
10066,3041181,40758364,INTERPRETATION GAPP,Prenatal Diagnosis - Maternal,148,1032
10167,3041282,NA,DDE1 RESTRICTION ENZYME MAT,Prenatal Diagnosis - Maternal,148,1032
10162,3041277,NA,ALPHA MLPA MAT,Prenatal Diagnosis - Maternal,148,1032
10166,3041281,NA,BETA MLPA MAT,Prenatal Diagnosis - Maternal,148,1032
10148,3041263,NA,ALPHA GENE SEQUENCING FET,Prenatal Diagnosis - Maternal,148,1032
10152,3041267,NA,BETA GENE SEQUENCING FET,Prenatal Diagnosis - Maternal,148,1032
10160,3041275,NA,ALPHA RESTRICTION ENZYME MAT,Prenatal Diagnosis - Maternal,148,1032
10153,3041268,NA,BETA MLPA FET,Prenatal Diagnosis - Maternal,148,1032
10168,3041283,NA,XMNL RESTRICTION ENZYME MAT,Prenatal Diagnosis - Maternal,148,1032
10156,3041271,NA,BETA RESTRICTION ENZYME FET,Prenatal Diagnosis - Maternal,148,1032
10155,3041270,NA,XMNL RESTRICTION ENZYME FET,Prenatal Diagnosis - Maternal,148,1032
10165,3041280,NA,BETA GENE SEQUENCING MAT,Prenatal Diagnosis - Maternal,148,1032
10163,3041278,NA,BETA ARMS PCR MAT,Prenatal Diagnosis - Maternal,148,1032
8976,3040092,3045566,HAEMOGLOBIN C,Prenatal Diagnosis - Paternal,1,236
8978,3040094,3046708,HAEMOGLOBIN E,Prenatal Diagnosis - Paternal,1,236
8895,3040011,NA,NUCLEATED RBCS %,Prenatal Diagnosis - Paternal,1,236
8981,3040097,NA,INTERIM HB'OPATHY REPORT,Prenatal Diagnosis - Paternal,2,236
8979,3040095,3045566,HAEMOGLOBIN S PLUS C,Prenatal Diagnosis - Paternal,3,236
8975,3040091,42869613,HAEMOGLOBIN S,Prenatal Diagnosis - Paternal,3,236
8896,3040012,3018760,FILM COMMENT,Prenatal Diagnosis - Paternal,10,236
8974,3040090,3029071,HAEMOGLOBIN F,Prenatal Diagnosis - Paternal,13,236
8971,3040087,NA,HPLC,Prenatal Diagnosis - Paternal,24,236
8902,3040018,3050479,IMMATURE GRANULOCYTE COUNT %,Prenatal Diagnosis - Paternal,32,236
8903,3040019,3040168,IMMATURE GRANULOCYTE COUNT,Prenatal Diagnosis - Paternal,32,236
8973,3040089,3037653,HBA2,Prenatal Diagnosis - Paternal,32,236
8972,3040088,3031973,HAEMOGLOBIN A,Prenatal Diagnosis - Paternal,46,236
8901,3040017,3006315,BASOPHILS BA,Prenatal Diagnosis - Paternal,66,236
8900,3040016,3013115,EOSINOPHILS EO,Prenatal Diagnosis - Paternal,66,236
8894,3040010,3001123,MPV,Prenatal Diagnosis - Paternal,84,236
8982,3040098,3049862,HAEMOGLOBINOPATHY CONCLUSION HCON,Prenatal Diagnosis - Paternal,95,236
8885,3040001,3010813,WHITE CELL COUNT WCC,Prenatal Diagnosis - Paternal,97,236
8889,3040005,3024731,MCV,Prenatal Diagnosis - Paternal,97,236
8893,3040009,3007461,PLATELET COUNT,Prenatal Diagnosis - Paternal,97,236
8887,3040003,3000963,HAEMOGLOBIN G/L,Prenatal Diagnosis - Paternal,97,236
8899,3040015,3001604,MONOCYTES MO,Prenatal Diagnosis - Paternal,97,236
8888,3040004,3009542,HCT HCTU,Prenatal Diagnosis - Paternal,97,236
8891,3040007,3003338,MCHC G/L,Prenatal Diagnosis - Paternal,97,236
8897,3040013,3017732,NEUTROPHILS NE,Prenatal Diagnosis - Paternal,97,236
8886,3040002,3026361,RED CELL COUNT,Prenatal Diagnosis - Paternal,97,236
8898,3040014,3019198,LYMPHOCYTES LY,Prenatal Diagnosis - Paternal,97,236
8892,3040008,3002385,RDW,Prenatal Diagnosis - Paternal,97,236
8890,3040006,3035941,MCH,Prenatal Diagnosis - Paternal,97,236
21245,5491,NA,U. HYDROXY-OXO-GLUTARATE (HOG),Primary Hyperoxaluria Metabolites,3,9
21251,5497,NA,URINE HOG OUTPUT,Primary Hyperoxaluria Metabolites,3,9
21250,5496,NA,URINE HOGCREATININE RATIO,Primary Hyperoxaluria Metabolites,3,9
